Reinforce Rewards,Reinforce Steps,Reinforce Found,Greedy Rewards,Greedy Steps,Greedy Found
182771.9401337683,19,True,172735.47865231565,27,True
190297.81308457075,13,True,187432.9759981503,15,True
146884.63217569073,45,True,168340.44793589407,30,True
-216676.4528861302,73,False,180276.01522512792,21,True
177283.06735126997,23,True,163880.01522512792,33,True
190964.2464402433,12,True,185775.01522512792,17,True
186450.60278470867,17,True,190453.44377752487,12,True
190982.41803713306,12,True,176379.01522512792,24,True
191369.78679000892,11,True,191157.86669573197,11,True
181890.00307135488,20,True,188273.68598527182,15,True
190536.38878274788,12,True,190262.9964560686,12,True
183118.5335587988,19,True,190453.44377752487,12,True
189458.85095292277,14,True,192475.76320271258,9,True
175576.05152652384,24,True,174185.01522512792,26,True
191384.1315672494,10,True,183974.0007204706,18,True
191036.08060493032,11,True,190463.38336141998,12,True
191745.5684717148,10,True,192475.76320271258,9,True
-105533.1760853797,59,False,189835.97218352935,13,True
177312.66086090563,23,True,190456.17768080416,12,True
190187.02790787822,13,True,183062.10782015702,19,True
170366.19325516184,28,True,188271.65920018282,15,True
189908.53791306593,14,True,190453.44377752487,12,True
184080.08696121204,18,True,179486.09595474062,22,True
188117.66973096458,15,True,191157.86669573197,11,True
-205599.42732330365,45,False,184375.01522512792,18,True
181495.9676918905,20,True,189833.51354863745,13,True
189748.97557807437,13,True,144397.52289561543,48,True
180643.8634715494,21,True,189283.25214109075,14,True
190572.75542609228,12,True,189835.97218352935,13,True
190953.33325052998,12,True,191161.00014307088,11,True
177224.60247058677,23,True,191168.55348385585,11,True
188704.02024744696,14,True,188273.68598527182,15,True
185966.4157173708,17,True,187175.01522512792,16,True
180633.33462957336,21,True,174979.01522512792,25,True
183754.34500167807,18,True,185374.0007204706,17,True
179407.22331170342,21,True,182706.2599238601,19,True
189998.76910023985,13,True,186858.50576433813,16,True
190910.2990761727,12,True,190463.38336141998,12,True
189922.7781530618,13,True,188131.93646319697,15,True
-199355.17120194837,10,False,191157.86669573197,11,True
184323.72273985748,18,True,191161.00014307088,11,True
165775.99283967144,31,True,190455.4164693621,12,True
189230.81166992374,14,True,183474.39297455462,19,True
175399.43115294204,25,True,173381.95222774055,27,True
187985.7310620877,16,True,188764.67039149546,14,True
191763.39141187782,10,True,189165.20743846011,14,True
147249.7288927352,45,True,160272.50576433813,36,True
157842.30185489316,37,True,188718.72723640467,14,True
181268.37060272697,20,True,180983.01522512792,21,True
179825.31667581052,21,True,181561.50576433813,20,True
191164.04962868735,11,True,189067.11727183603,14,True
189429.56883676382,14,True,188947.2652641366,14,True
186093.2165459703,17,True,186930.44793589407,16,True
191430.32358464669,11,True,191157.86669573197,11,True
192463.18228513584,9,True,191161.00014307088,11,True
-216856.9071707977,75,False,144251.44793589407,48,True
174770.4596071004,25,True,190453.44377752487,12,True
190729.46496114734,12,True,173879.154160456,26,True
189693.08883450134,14,True,191693.8543452805,10,True
191582.35247039868,10,True,188271.65920018282,15,True
190398.10052100316,13,True,191161.00014307088,11,True
190808.5207269525,12,True,190456.17768080416,12,True
191239.8727999295,11,True,188172.81540228304,15,True
190530.08101978726,12,True,188960.6787083751,14,True
188325.6148473433,15,True,193031.0,8,True
169753.342717129,28,True,184375.01522512792,18,True
184451.6308441494,18,True,190456.17768080416,12,True
190570.80435288404,12,True,184175.52289561543,18,True
184113.30191298388,18,True,185775.01522512792,17,True
188256.429365587,15,True,190453.44377752487,12,True
189297.09340770388,14,True,190453.44377752487,12,True
190431.08281003273,12,True,184462.10782015702,18,True
189681.10673751155,14,True,189835.97218352935,13,True
189364.86999142263,14,True,189701.3447710641,13,True
183455.72346966463,18,True,190265.73035934792,12,True
190587.35788456092,12,True,189533.63588125494,13,True
177579.3492392505,23,True,190453.44377752487,12,True
189960.88155007624,13,True,191157.86669573197,11,True
190078.65763189833,13,True,191157.86669573197,11,True
185835.86764518594,17,True,176480.01522512792,24,True
191584.74489896206,10,True,189960.6152588355,13,True
191174.04904507415,11,True,191157.86669573197,11,True
191598.22270981732,10,True,187175.01522512792,16,True
190536.38878274788,12,True,190456.17768080416,12,True
173243.238330709,26,True,191157.86669573197,11,True
187518.48849544543,16,True,170095.322745148,29,True
188792.0953919494,14,True,186934.29248814206,16,True
169175.80462521416,29,True,188960.6787083751,14,True
190570.6966086698,12,True,186874.52289561543,16,True
190353.94207374635,13,True,190136.45471109694,12,True
191163.58951450925,11,True,184271.0545799814,18,True
174610.41768173574,25,True,181676.01522512792,20,True
182841.165084413,19,True,189511.8467966285,13,True
191755.57508260346,10,True,191161.00014307088,11,True
190498.21639701075,13,True,176379.01522512792,24,True
188434.93351130813,15,True,191157.86669573197,11,True
-216502.132132325,64,False,186858.94473050066,16,True
192253.4362718757,9,True,188953.28647113164,14,True
190981.22774100737,11,True,172989.52289561543,27,True
184100.85765193845,18,True,181536.29248814206,20,True
191759.04628257005,10,True,180178.0007204706,21,True
186538.22091190194,17,True,190456.17768080416,12,True
157589.70615044693,37,True,185775.01522512792,17,True
191957.26718571933,10,True,191161.00014307088,11,True
-203872.31816489098,29,False,179280.01522512792,22,True
190280.72973201782,13,True,189695.29210640385,13,True
184699.00186077246,18,True,175975.84457175652,25,True
159074.83599232574,36,True,172583.01522512792,27,True
188512.5540237524,15,True,183531.3219620189,19,True
183905.20076215905,18,True,191170.03309667832,11,True
190764.30435598388,12,True,191157.86669573197,11,True
191442.61888380387,11,True,176702.09139003526,24,True
191172.49853479225,11,True,187972.0007204706,15,True
189753.8202731191,14,True,191157.86669573197,11,True
190092.25597520973,13,True,189594.51044960506,13,True
167969.16982511125,30,True,163995.01522512792,34,True
158052.06323220997,37,True,188203.94518866134,15,True
176049.4202675341,24,True,175074.39297455462,25,True
191951.18762089233,10,True,190453.44377752487,12,True
176156.92467684747,24,True,183238.15831580447,19,True
180613.60091853837,21,True,191693.8543452805,10,True
190757.18265404008,11,True,191693.8543452805,10,True
188868.33950593884,14,True,191693.8543452805,10,True
-204571.1926066789,33,False,180122.09048911041,21,True
190409.60740343403,12,True,187175.01522512792,16,True
185866.12500549472,17,True,191157.86669573197,11,True
191027.17297404312,11,True,191161.00014307088,11,True
187310.68664192897,16,True,186934.29248814206,16,True
162739.4399724053,34,True,190453.44377752487,12,True
191584.74489896206,10,True,185374.0007204706,17,True
-14342.962926647102,17,True,191693.8543452805,10,True
185973.8519601761,17,True,165280.01522512792,32,True
176069.34989991292,24,True,188839.37019760057,14,True
191595.83028125396,10,True,179582.63692360694,22,True
191399.06983018448,11,True,191161.00014307088,11,True
191148.10457964425,11,True,192475.76320271258,9,True
190590.72089122864,12,True,189833.51354863745,13,True
190578.17322409758,12,True,190453.44377752487,12,True
184727.0824680436,18,True,190019.17502679647,12,True
-202887.04340131226,28,False,191161.00014307088,11,True
153004.76011505135,41,True,187972.0007204706,15,True
163618.8117742038,33,True,181878.01522512792,20,True
190742.80918057397,12,True,191157.86669573197,11,True
182996.59276058406,19,True,172280.01522512792,27,True
190657.3989064236,12,True,167376.80915940652,31,True
179980.24304061744,21,True,191161.00014307088,11,True
-203484.37495665517,29,False,184779.01522512792,18,True
164786.93395151445,32,True,189040.53059922453,14,True
186112.30882348237,17,True,185775.01522512792,17,True
187538.32951219997,15,True,180882.01522512792,21,True
190400.52519738147,12,True,191161.00014307088,11,True
188856.88386232813,14,True,188273.68598527182,15,True
186843.69162460492,16,True,190453.44377752487,12,True
191065.66274394683,11,True,182324.90354418228,20,True
-111420.94847347615,75,False,172583.01522512792,27,True
-206000.5726931938,37,False,185534.29248814206,17,True
-207810.2531152692,48,False,184577.01522512792,18,True
190043.96867101672,13,True,190019.17502679647,12,True
191174.04904507415,11,True,187175.01522512792,16,True
190488.8936929389,12,True,178833.44793589407,22,True
171148.7739932072,28,True,142184.0112372757,50,True
-111714.14035370862,80,False,191157.86669573197,11,True
189766.910677215,14,True,182185.09595474062,20,True
191300.07060469335,11,True,190456.17768080416,12,True
187513.65403882434,15,True,185806.27442851744,17,True
191759.04628257005,10,True,191170.03309667832,11,True
182164.5699963952,20,True,190453.44377752487,12,True
174748.37115109555,25,True,191693.8543452805,10,True
191632.81383033728,10,True,191157.86669573197,11,True
191209.69852097044,11,True,165684.01522512792,32,True
-212456.4984321147,59,False,172280.01522512792,27,True
166257.93356289706,31,True,190453.44377752487,12,True
191541.48394003554,10,True,187175.01522512792,16,True
189737.70772942452,14,True,187175.01522512792,16,True
191287.76055580258,11,True,191161.00014307088,11,True
191598.22270981732,10,True,186068.95222774055,17,True
190015.30349243886,12,True,188747.3339684616,14,True
188366.05120966068,15,True,190019.17502679647,12,True
-220725.6304692082,77,False,176329.47865231565,24,True
-219445.44410323745,75,False,164991.01522512792,33,True
183125.9419671461,19,True,183469.80915940652,19,True
192249.09114256792,9,True,173886.83198679774,26,True
-205625.53153067725,34,False,188611.977616583,14,True
184111.683462982,18,True,173902.09139003526,26,True
176344.4344242372,24,True,189833.51354863745,13,True
191279.20756777504,11,True,185775.01522512792,17,True
-214464.98023258662,59,False,185458.50576433813,17,True
185641.94129834976,17,True,191171.6721355597,11,True
-207430.96575259863,38,False,189283.25214109072,14,True
191183.28638499268,11,True,178162.98427339658,23,True
166191.27613067126,31,True,188072.52289561543,15,True
189239.49391316433,14,True,183076.01522512792,19,True
190652.62542483583,12,True,191157.86669573197,11,True
191544.95514000213,10,True,190456.17768080416,12,True
184869.50665457785,17,True,172230.47865231565,27,True
191796.4436129666,10,True,189838.38213418852,13,True
187279.75967979323,16,True,191161.00014307088,11,True
191798.83604152998,10,True,169480.01522512792,29,True
175586.73472929074,24,True,191161.00014307088,11,True
189932.53001517247,13,True,191157.86669573197,11,True
185023.4332988364,17,True,158278.75434150355,37,True
-204544.38557996068,31,False,183376.04871287855,19,True
182412.5153918532,20,True,190453.44377752487,12,True
188237.69131001376,15,True,191161.00014307088,11,True
190206.99497714356,13,True,191161.00014307088,11,True
191245.11843695518,11,True,158697.63692360694,38,True
191387.83190919,11,True,188169.7253401253,15,True
189509.96131163466,15,True,188960.6787083751,14,True
187920.8744298187,16,True,184375.01522512792,18,True
-202310.66095643252,24,False,178274.95222774055,23,True
191755.57508260346,10,True,188947.2652641366,14,True
162623.75519605458,34,True,179876.78570013636,21,True
191385.7477590787,11,True,187945.0531426321,15,True
185162.00572095875,18,True,180276.01522512792,21,True
190980.3930477067,11,True,189835.59388200837,13,True
186861.57306403777,15,True,177976.6084832271,23,True
187221.8511902562,16,True,190456.17768080416,12,True
191253.09114256792,10,True,134884.01522512792,54,True
190503.94431290927,13,True,176474.39297455462,24,True
189987.00576816758,13,True,185775.01522512792,17,True
173219.37570778682,26,True,188365.62298788445,15,True
191122.50177698868,11,True,175878.95222774055,25,True
188525.48005213865,14,True,187366.80915940652,16,True
191119.26397787328,11,True,190453.44377752487,12,True
190671.86464505666,12,True,169682.01522512792,29,True
-215437.39075645854,62,False,190136.45471109694,12,True
191755.57508260346,10,True,171341.64219761614,28,True
190640.77380073516,12,True,178082.01522512792,23,True
191619.825054187,10,True,187366.80915940652,16,True
-205220.2439133478,38,False,179412.27442851744,22,True
191759.04628257005,10,True,191161.00014307088,11,True
186025.15569938265,17,True,187175.01522512792,16,True
181593.50995038945,20,True,184406.27442851744,18,True
190413.8479325522,12,True,183268.95222774055,19,True
182770.98589714107,19,True,191161.00014307088,11,True
184119.00133292557,18,True,148794.04871287855,45,True
190555.67768329033,12,True,187175.01522512792,16,True
191199.77848597834,11,True,181460.50576433813,20,True
-203678.2100377954,31,False,180478.01522512792,21,True
174852.17736097216,25,True,164688.01522512792,33,True
185735.93351130813,17,True,183268.95222774055,19,True
-199722.859311371,8,False,180579.01522512792,21,True
187356.5261953698,15,True,167185.01522512792,31,True
170897.23240897202,28,True,185761.10782015702,17,True
186968.19116592722,16,True,185565.69321303244,17,True
190540.85661918705,12,True,188714.44065899742,14,True
192253.4362718757,9,True,179375.39297455462,22,True
173230.1026261784,26,True,190268.41012771524,12,True
183989.741360721,18,True,190136.45471109694,12,True
169730.90835989654,28,True,191170.03309667832,11,True
182781.93535435732,19,True,169480.01522512792,29,True
191000.09488780636,11,True,181786.322745148,20,True
190971.938786698,11,True,190453.44377752487,12,True
186313.94135484548,16,True,191161.00014307088,11,True
182091.08831245877,19,True,189397.9398799019,13,True
191619.825054187,10,True,187175.01522512792,16,True
190679.9560041984,12,True,180276.01522512792,21,True
183878.14524673816,18,True,190123.46228872257,12,True
191592.56122823642,10,True,191157.86669573197,11,True
187910.1278529562,15,True,189058.0408861259,14,True
191755.57508260346,10,True,165862.40916757716,32,True
186946.8860525754,16,True,190456.17768080416,12,True
191199.8529554961,11,True,187318.90354418228,16,True
184675.41795692683,18,True,188960.6787083751,14,True
191443.80588938115,11,True,185775.01522512792,17,True
-205101.94172552586,37,False,187972.0007204706,15,True
184390.99638465425,18,True,188960.6787083751,14,True
181601.81890612954,20,True,189838.38213418852,13,True
186281.96604687857,16,True,181676.01522512792,20,True
191259.89438198644,11,True,188273.68598527182,15,True
190412.3374959217,12,True,189055.30812367387,14,True
189754.9017572124,14,True,192475.76320271258,9,True
179219.83147085278,21,True,188273.68598527182,15,True
162919.2565517096,33,True,179790.68597150492,21,True
170446.25603945545,28,True,173882.01522512792,26,True
190062.26633537526,13,True,191157.86669573197,11,True
185735.93351130813,17,True,189766.2313869189,13,True
172913.95659868774,26,True,176713.27442851744,24,True
188392.10615389835,15,True,191170.03309667832,11,True
191798.83604152998,10,True,180771.95222774055,21,True
185120.8744298187,18,True,187318.90354418228,16,True
181947.61934693938,20,True,177779.01522512792,23,True
169442.53378767212,29,True,176834.3219620189,24,True
189399.61485983437,14,True,181676.01522512792,20,True
157587.55870018477,37,True,189838.38213418852,13,True
189436.55131980026,14,True,143286.52289561543,48,True
191427.3925261759,10,True,184779.01522512792,18,True
183688.7324389375,19,True,191157.86669573197,11,True
191000.09488780636,11,True,184375.01522512792,18,True
190744.57691367928,12,True,171584.0545799814,28,True
190082.07771156245,13,True,171607.09139003526,28,True
190779.0470220742,12,True,191157.86669573197,11,True
-209501.2089081145,55,False,164991.01522512792,33,True
187469.28333399747,16,True,190453.44377752487,12,True
188896.00597503735,15,True,190456.17768080416,12,True
189816.1171473954,13,True,188960.6787083751,14,True
191594.75150985073,10,True,188270.75434150358,15,True
191755.57508260346,10,True,191693.8543452805,10,True
189125.04034641516,14,True,191157.86669573197,11,True
191759.04628257005,10,True,187273.04871287855,16,True
191160.2135327995,11,True,185775.01522512792,17,True
183180.96178872406,19,True,173278.52289561543,26,True
170292.33195145198,28,True,185775.01522512792,17,True
191755.57508260346,10,True,190262.9964560686,12,True
191217.31000400067,11,True,185761.10782015702,17,True
191370.65375639414,10,True,188363.59620279545,15,True
191227.31661488934,11,True,185775.01522512792,17,True
141491.99420958545,49,True,190453.44377752487,12,True
190482.0767905815,12,True,191161.00014307088,11,True
185498.8845386099,17,True,188165.03694960952,15,True
181056.37389282143,20,True,168776.80915940652,30,True
190116.44072952308,13,True,186019.90354418228,17,True
189877.0176531204,13,True,189833.51354863745,13,True
189227.6815588215,14,True,170490.01522512792,29,True
189486.17819873814,14,True,150173.70239510105,44,True
188715.57301543996,15,True,163187.01522512792,34,True
189547.97706980477,14,True,188273.68598527182,15,True
-203174.4631572602,28,False,151049.44793589407,43,True
190292.5204656166,12,True,181676.01522512792,20,True
182310.36339640428,19,True,184375.01522512792,18,True
184219.60956452307,18,True,189833.51354863745,13,True
-203504.68453613255,31,False,187175.01522512792,16,True
178666.8441615339,21,True,179482.01522512792,22,True
190623.1643106318,12,True,174979.01522512792,25,True
175942.93279112046,24,True,191157.86669573197,11,True
173456.304309451,26,True,191157.86669573197,11,True
191759.04628257005,10,True,191161.00014307088,11,True
190330.87091290922,13,True,162090.01522512792,35,True
191430.47732914687,10,True,189040.53059922453,14,True
190480.318796877,12,True,185775.01522512792,17,True
192162.88633489687,10,True,187175.01522512792,16,True
190632.92245658647,12,True,190456.17768080416,12,True
190744.73132550187,12,True,189833.51354863745,13,True
-204811.5707909363,38,False,169480.03420822122,29,True
185650.16485228247,17,True,182336.3052380064,19,True
191639.10559970402,10,True,189833.51354863745,13,True
172752.51683505528,26,True,189833.51354863745,13,True
188775.9257361126,14,True,191161.00014307088,11,True
191755.57508260346,10,True,144836.47865231565,47,True
176208.86133159744,24,True,192475.76320271258,9,True
190362.62199340167,12,True,191161.00014307088,11,True
190116.75135366956,13,True,190458.19022365997,12,True
191065.47673269935,11,True,186822.47865231565,16,True
-198344.72781827758,15,False,190456.17768080416,12,True
191425.74685948956,11,True,191157.86669573197,11,True
188082.10619557792,15,True,191157.86669573197,11,True
191626.2784194152,10,True,191157.86669573197,11,True
186469.86040060534,16,True,157096.01522512792,39,True
180857.16550457585,20,True,175074.39297455462,25,True
179783.488756857,21,True,191161.00014307088,11,True
145746.58789782753,46,True,188271.65920018282,15,True
166261.20437017063,31,True,184668.95222774055,18,True
-207741.30837539508,44,False,184981.01522512792,18,True
191592.56122823642,10,True,180679.63692360694,21,True
153393.48421473667,40,True,189683.47622921324,13,True
190074.40010807887,13,True,188365.62298788445,15,True
188060.03640244584,15,True,189838.38213418852,13,True
178920.63009443373,22,True,191157.86669573197,11,True
189799.17533024924,13,True,170137.3219620189,29,True
190615.676537839,12,True,191161.00014307088,11,True
190636.62713259374,12,True,184375.01522512792,18,True
190276.7808876091,13,True,179482.01522512792,22,True
182187.7324389375,20,True,189695.29210640385,13,True
187395.82299382225,16,True,189835.97218352935,13,True
187939.13112799326,16,True,116856.64219761615,68,True
188803.31121500672,15,True,175282.01522512792,25,True
187796.6399354706,15,True,181676.01522512792,20,True
189880.58770329723,13,True,188057.77858030092,15,True
192249.09114256792,9,True,189838.38213418852,13,True
-205280.51986746673,35,False,189594.51044960506,13,True
189537.59909458933,14,True,183279.57875552762,19,True
189953.6573731294,13,True,191157.86669573197,11,True
188943.64955436258,15,True,188273.68598527182,15,True
185177.14524673816,17,True,189833.51354863745,13,True
171794.7273904051,27,True,176684.52289561543,24,True
184321.9085516999,18,True,189165.53212377746,14,True
190048.78852451997,13,True,191157.86669573197,11,True
187490.2609872891,16,True,166637.44793589407,31,True
185936.44144202722,17,True,185530.44793589407,17,True
191610.10639841825,11,True,180781.01522512792,21,True
185168.480518053,18,True,190453.44377752487,12,True
191628.00585788858,10,True,169031.90354418228,30,True
181086.10222442428,20,True,188921.95597138928,14,True
187315.0191183662,16,True,191157.86669573197,11,True
187941.95582129623,15,True,190453.44377752487,12,True
191786.31010852064,10,True,191170.03309667832,11,True
191598.22270981732,10,True,180374.0545799814,21,True
181888.79700053314,20,True,189843.30651126333,13,True
187167.3243953125,16,True,189833.51354863745,13,True
190741.7152891842,12,True,139118.09139003526,52,True
191544.95514000213,10,True,162480.01522512792,34,True
-203355.28513483662,29,False,187275.63692360694,16,True
191937.70981003708,10,True,182775.52289561543,19,True
191598.22270981732,10,True,185783.4007608677,17,True
178601.60074250723,22,True,190453.44377752487,12,True
191277.0250453902,11,True,191157.86669573197,11,True
161889.41897659862,34,True,189833.51354863745,13,True
187645.27080885807,16,True,184678.01522512792,18,True
191367.56448743367,11,True,187715.7612492543,15,True
190811.37816657306,12,True,191157.86669573197,11,True
-203674.74665311415,29,False,191157.86669573197,11,True
190615.676537839,12,True,190453.44377752487,12,True
191378.14077125528,11,True,190456.17768080416,12,True
183251.02465387605,19,True,171563.70239510105,28,True
189320.06411272145,14,True,192475.76320271258,9,True
189438.3491393537,14,True,191157.86669573197,11,True
-220252.51407691906,72,False,180339.62365946185,21,True
-202548.66046764434,28,False,192496.23183119693,9,True
164122.29887483874,32,True,163880.01522512792,33,True
185827.19853697988,17,True,188271.65920018282,15,True
188153.74341693026,15,True,190455.4164693621,12,True
190939.89437489383,12,True,179078.01522512792,22,True
190052.45374358783,13,True,183062.10782015702,19,True
190739.10116232035,12,True,191157.86669573197,11,True
190799.470001851,12,True,189391.22659720582,13,True
191235.50042683844,11,True,189511.8467966285,13,True
190578.79089145325,12,True,188601.88684644786,14,True
191541.48394003554,10,True,188273.30768375084,15,True
192035.0,9,True,189038.36587834827,14,True
191541.48394003554,10,True,183076.01522512792,19,True
191594.75150985073,10,True,191157.86669573197,11,True
170971.92954494944,28,True,188271.65920018282,15,True
182509.75551058142,19,True,191157.86669573197,11,True
157659.33192530682,37,True,189838.38213418852,13,True
184592.04708685793,18,True,183090.97527119945,19,True
178473.22306139037,22,True,188745.16924758535,14,True
191753.18265404008,10,True,187266.95222774055,16,True
190999.42429330933,11,True,188841.49792111144,14,True
191584.74489896206,10,True,191170.03309667832,11,True
186796.92699472507,16,True,185534.29248814206,17,True
190276.59742593666,13,True,127202.0545799814,61,True
191788.82943064132,10,True,175787.01522512792,25,True
168539.76077758963,29,True,190453.44377752487,12,True
190552.86249092538,12,True,185775.01522512792,17,True
174561.0619820147,25,True,188273.68598527182,15,True
191771.22475570344,10,True,188960.6787083751,14,True
189533.601866089,14,True,190453.44377752487,12,True
192236.56520955858,9,True,148047.44793589407,45,True
153574.807593253,40,True,188022.14941245955,15,True
177987.60609698694,23,True,185775.01522512792,17,True
189429.56883676382,14,True,182181.01522512792,20,True
179227.6291736877,22,True,190456.17768080416,12,True
191400.24914079733,11,True,192475.76320271258,9,True
183110.68664192897,19,True,147193.48871070184,46,True
190828.46567973803,12,True,190463.38336141998,12,True
-207625.35278139872,43,False,188960.6787083751,14,True
191673.0926240022,10,True,189763.772752027,13,True
191254.2159771507,11,True,181626.47865231565,20,True
186525.25393061736,16,True,180363.10782015702,21,True
189193.63280081764,14,True,188271.65920018282,15,True
189264.53178960597,14,True,191157.86669573197,11,True
191541.48394003554,10,True,181648.619655931,20,True
165240.37068204177,32,True,167589.01522512792,31,True
185286.25654632997,17,True,188273.68598527182,15,True
191246.15909059774,11,True,188369.69268793345,15,True
180188.23303548014,21,True,190453.44377752487,12,True
171459.7325082262,27,True,181909.27442851744,20,True
191192.45830258064,11,True,180679.63692360694,21,True
180070.6848321278,21,True,179078.01522512792,22,True
191598.22270981732,10,True,166018.27442851744,32,True
187162.33086812845,16,True,189838.38213418852,13,True
180366.57183663186,21,True,175383.01522512792,25,True
190578.17322409758,12,True,190453.44377752487,12,True
184290.08684125505,18,True,170389.01522512792,29,True
-209420.74029667696,49,False,190453.44377752487,12,True
189533.637797718,14,True,190456.17768080416,12,True
-201615.86571990792,24,False,185775.01522512792,17,True
187432.9948347016,15,True,188273.68598527182,15,True
-213910.8067341862,61,False,191161.00014307088,11,True
177300.80788332585,23,True,190453.44377752487,12,True
189738.77746159775,13,True,188924.12069226554,14,True
-205002.0925871261,33,False,190453.44377752487,12,True
-201391.5012986057,22,False,184664.10782015702,18,True
185941.11393700796,17,True,183090.97527119945,19,True
192249.09114256792,9,True,184375.01522512792,18,True
190512.66937975946,12,True,185775.01522512792,17,True
170236.78185897172,28,True,191157.86669573197,11,True
185685.90309177196,17,True,185523.47865231565,17,True
183230.39717603687,19,True,189834.5792441041,13,True
180826.64681065103,21,True,92003.0152251279,86,True
149129.72409004983,44,True,191157.86669573197,11,True
161071.864761995,35,True,189272.79178842256,13,True
181968.26898454022,20,True,187060.10782015702,16,True
190824.9331144019,12,True,161784.0545799814,35,True
192017.27231340567,10,True,191157.86669573197,11,True
188459.21514019504,14,True,184783.09595474062,18,True
185791.08886470625,17,True,161686.01522512792,35,True
163729.6730902005,33,True,186822.47865231565,16,True
175893.05523067247,24,True,189835.97218352935,13,True
142528.32131758358,48,True,189838.38213418852,13,True
-215345.7822523035,61,False,190453.44377752487,12,True
189409.49274727312,14,True,190455.4164693621,12,True
191835.35678755766,10,True,190456.17768080416,12,True
188549.38007732172,14,True,180579.01522512792,21,True
192035.0,9,True,160286.01522512792,36,True
185065.5699963952,18,True,190447.42042182042,12,True
191120.52793662698,11,True,185775.01522512792,17,True
-221597.71507249068,80,False,190458.19022365997,12,True
191377.59941235412,11,True,190453.44377752487,12,True
191544.95514000213,10,True,187175.01522512792,16,True
185572.39962905258,17,True,175473.80915940652,25,True
191452.16265155163,11,True,187275.63692360694,16,True
189141.84918774507,14,True,189707.40522430922,13,True
-210428.94206165528,63,False,184438.38415721763,18,True
188124.15206286288,15,True,179378.04871287855,22,True
191079.31950431873,11,True,180882.01522512792,21,True
146613.16971264553,45,True,185775.01522512792,17,True
189502.08597955044,14,True,191161.00014307088,11,True
191291.88664835747,11,True,166680.01522512792,31,True
188008.6915042479,15,True,180579.01522512792,21,True
176753.16671876126,23,True,150921.27442851744,43,True
191430.47732914687,10,True,189833.51354863745,13,True
190338.19500424687,12,True,181431.44793589407,20,True
139430.15153938983,52,True,185775.01522512792,17,True
170589.00307135488,28,True,189722.42265506668,13,True
182830.5754341765,19,True,188271.65920018282,15,True
189208.01599498617,14,True,180767.10782015702,21,True
179897.86020850623,21,True,188036.29503834137,15,True
188251.89184872547,15,True,168080.01522512792,30,True
190829.9136714424,12,True,177652.03420311492,23,True
191370.68313913752,11,True,188953.28647113164,14,True
179857.19530926488,21,True,163591.01522512792,34,True
187279.6734910427,16,True,188273.68598527182,15,True
178669.9427099062,22,True,188273.68598527182,15,True
179134.4900727778,22,True,191157.86669573197,11,True
190457.28647478268,13,True,191161.00014307088,11,True
181127.27450133956,20,True,191161.00014307088,11,True
188069.92191128654,15,True,188273.68598527182,15,True
191072.16226198096,11,True,188960.6787083751,14,True
-218195.60490426412,68,False,190453.44377752487,12,True
176238.37068204177,24,True,174185.01522512792,26,True
189326.0913304167,14,True,188450.70239510108,15,True
157994.81926097002,37,True,189838.38213418852,13,True
-199990,3,False,191161.00014307088,11,True
175079.6797968891,25,True,191157.86669573197,11,True
188120.9214558609,15,True,192475.76320271258,9,True
191419.25259719882,11,True,183076.01522512792,19,True
185221.8744298187,18,True,190147.0697812887,12,True
166552.02465387605,31,True,185885.322745148,17,True
157646.1613833786,38,True,177779.01522512792,23,True
179387.7324389375,22,True,191161.00014307088,11,True
191028.85055923706,12,True,189231.2561274625,13,True
191000.09488780636,11,True,170633.90354418228,29,True
190427.31971619953,13,True,190453.44377752487,12,True
184571.55316735504,18,True,190456.17768080416,12,True
191935.3173814737,10,True,190453.44377752487,12,True
-204670.44254877986,31,False,188273.68598527182,15,True
189676.56064306095,14,True,184375.01522512792,18,True
187352.51769866803,16,True,162448.65708294706,35,True
182898.69811582996,19,True,184783.09595474062,18,True
190964.2464402433,12,True,190456.17768080416,12,True
191247.6093799937,11,True,189408.41701310695,14,True
191188.6205617446,11,True,189833.51354863745,13,True
191723.61866746916,10,True,191157.86669573197,11,True
191214.42621819078,11,True,191157.86669573197,11,True
190505.09133097396,12,True,163793.01522512792,34,True
191118.42559436036,11,True,189270.3331535307,13,True
162351.4016279032,34,True,191161.00014307088,11,True
191172.49853479225,11,True,183076.01522512792,19,True
182251.3150766339,19,True,159680.01522512792,36,True
181321.87715533574,20,True,174979.01522512792,25,True
191541.48394003554,10,True,184351.70239510105,18,True
192249.09114256792,9,True,183076.01522512792,19,True
181819.67007976296,20,True,189833.51354863745,13,True
-205619.41441303302,44,False,192475.76320271258,9,True
184534.73268604092,18,True,190456.17768080416,12,True
186823.40963572802,16,True,191157.86669573197,11,True
191846.44212976427,10,True,191170.03309667832,11,True
-204854.12627364395,34,False,192475.76320271258,9,True
191403.43079344468,11,True,189768.64133757807,13,True
191582.04798048,11,True,162985.01522512792,34,True
176239.22205263577,24,True,189963.07389372733,13,True
191594.75150985073,10,True,181476.52289561543,20,True
-198051.0398647203,13,False,184375.01522512792,18,True
189948.0324765031,13,True,191693.8543452805,10,True
189676.56928268654,13,True,190453.44377752487,12,True
191967.273796608,10,True,189963.07389372733,13,True
188964.1343986884,14,True,173334.44793589407,26,True
191384.1315672494,10,True,191170.03309667832,11,True
179828.2692609158,21,True,188609.81289570674,14,True
