Reinforce Rewards,Reinforce Steps,Reinforce Found,Parallel Sweep Rewards,Parallel Sweep Steps,Parallel Sweep Found
190960.90259596283,20,True,-100000,202,False
177127.19724584438,54,True,-100000,202,False
185242.31116815715,34,True,-100000,202,False
190523.0547342279,20,True,-100000.0,202,False
188521.3622450519,25,True,-100000.0,202,False
175175.8136546076,59,True,-100000.0,202,False
189494.313718011,24,True,157996.69398222785,81,True
188033.24095899097,26,True,-100000.0,202,False
179188.91838546286,50,True,-100000.0,202,False
185662.9523734235,33,True,-100000,202,False
174974.55281659612,59,True,-100000,202,False
187983.8446986904,27,True,-100000,202,False
178363.2169578424,48,True,-100000,202,False
189546.53129219147,23,True,-100000,202,False
152758.3920074707,127,True,-100000,202,False
132679.31767197285,171,True,-100000,202,False
189200.3692889489,25,True,-100000,202,False
185588.82384529093,33,True,-100000.0,202,False
188822.23040316557,25,True,-100000,202,False
183532.77321936184,36,True,-100000,202,False
154481.36568657073,119,True,-100000.0,202,False
185616.5417592743,32,True,-100000,202,False
185176.78463018528,33,True,-100000,202,False
184277.41399673058,34,True,-100000.0,202,False
182341.32981090856,43,True,-100000,202,False
189648.54931167106,23,True,-100000,202,False
147341.04759595523,146,True,-100000,202,False
177230.44326406255,51,True,-100000.0,202,False
181414.3097125025,42,True,-100000,202,False
159955.66574245982,89,True,-100000.0,202,False
181344.72540784566,42,True,-100000,202,False
185089.9156766936,33,True,-100000,202,False
187397.62910731186,28,True,-100000.0,202,False
186551.6936961716,31,True,-100000,202,False
161919.1639581831,94,True,-100000,202,False
180593.85801314627,45,True,-100000.0,202,False
187429.9240005692,29,True,-100000,202,False
184387.75767335275,34,True,-100000.0,202,False
181645.41264700654,42,True,-100000.0,202,False
157649.58113471247,106,True,-100000.0,202,False
-100000.00000000001,202,False,-100000.0,202,False
183927.2387747627,37,True,-100000,202,False
190586.22468162878,20,True,-100000,202,False
187064.67359532887,29,True,-100000,202,False
185293.87009912948,32,True,-100000.0,202,False
173442.99251734477,65,True,-100000,202,False
181545.52967158586,43,True,-100000,202,False
187759.1382756374,27,True,-100000,202,False
175975.7524091155,56,True,-100000.0,202,False
182889.8276561572,41,True,-100000,202,False
187842.50004229537,27,True,-100000,202,False
175863.65278911032,58,True,-100000.0,202,False
190393.67059493213,21,True,-100000,202,False
186401.41304749218,30,True,157259.87993953697,83,True
187613.49828129707,28,True,-100000.0,202,False
174161.9056261679,61,True,-100000,202,False
187047.58669218025,29,True,-100000,202,False
188387.76120683915,26,True,-100000.0,202,False
183616.8368182871,38,True,-100000,202,False
190739.89861178378,20,True,-100000.0,202,False
190879.09836491445,20,True,-100000,202,False
181824.75947620973,41,True,148850.55460646696,97,True
-100000.0,202,False,-100000.0,202,False
132164.08558371462,152,True,-100000,202,False
183780.35130867164,35,True,156538.04398929497,85,True
187755.91403992593,26,True,-100000,202,False
177018.98559376496,57,True,-100000.0,202,False
166001.9561225828,82,True,-100000.0,202,False
171750.16331248486,71,True,-100000,202,False
186632.70575467043,30,True,-100000.0,202,False
182600.03394613197,39,True,-100000,202,False
178231.05984714924,55,True,-100000,202,False
186285.88754151057,29,True,-100000.0,202,False
190209.35518454044,21,True,-100000,202,False
169475.0025086756,71,True,-100000.0,202,False
185748.75038917264,33,True,-100000,202,False
177781.0365562614,52,True,-100000.0,202,False
191504.304067318,19,True,-100000,202,False
154754.88585682455,120,True,-100000,202,False
187917.39307427205,28,True,-100000.0,202,False
180508.23997984262,42,True,-100000.0,202,False
187236.5390305268,28,True,-100000,202,False
190013.76322870888,22,True,-100000,202,False
180452.66854408354,46,True,157259.87993953697,83,True
189068.73372687903,25,True,-100000.0,202,False
180810.98362597937,46,True,-100000.0,202,False
178083.34968163408,52,True,-100000,202,False
187988.16255624834,25,True,-100000.0,202,False
186584.90324390554,28,True,-100000,202,False
168881.9082359649,78,True,138856.11788780338,115,True
189486.15010336787,22,True,-100000,202,False
173826.55241747448,60,True,-100000,202,False
178465.53992215928,52,True,-100000,202,False
189473.07142766193,24,True,-100000,202,False
186262.28228216968,31,True,-100000,202,False
189985.37530962023,21,True,-100000,202,False
185198.1895085498,35,True,-100000.0,202,False
189976.11960844626,21,True,149620.75699049997,95,True
182419.83711942492,40,True,-100000,202,False
187652.0235858836,29,True,-100000,202,False
188813.62873673605,26,True,-100000,202,False
187722.08770860324,27,True,-100000,202,False
-94955.61585387046,85,False,-100000.0,202,False
-91975.55304388738,120,False,-100000.0,202,False
188631.69918537213,24,True,156538.04398929497,85,True
167192.29928289828,83,True,-100000,202,False
190226.27101384086,21,True,-100000,202,False
188831.17866934545,25,True,-100000,202,False
183981.82132166228,34,True,-100000.0,202,False
157914.36369787023,92,True,-100000,202,False
184883.89376711467,34,True,-100000,202,False
185431.33990252457,32,True,-100000.0,202,False
-97039.65246839731,98,False,157259.87993953697,83,True
182625.676384144,35,True,-100000,202,False
188161.52183122726,26,True,-100000,202,False
190216.0,20,True,-100000,202,False
177137.06105589605,55,True,-100000,202,False
184546.16364371075,36,True,-100000.0,202,False
181809.052693946,40,True,-100000.0,202,False
186499.07209985907,29,True,-100000,202,False
190560.27407342466,20,True,-100000,202,False
186682.0227610605,29,True,-100000.0,202,False
183623.7032955465,38,True,-100000.0,202,False
182240.91598799423,42,True,-100000,202,False
185088.98483608264,32,True,-100000.0,202,False
158123.58250448632,112,True,-100000,202,False
188290.7585428918,25,True,-100000.0,202,False
190667.76004812718,21,True,-100000.0,202,False
190031.53814079755,22,True,-100000.0,202,False
183635.4824637097,39,True,-100000,202,False
168220.92790869245,69,True,-100000,202,False
114819.73490533883,199,True,-100000.0,202,False
165547.17714634386,79,True,-100000,202,False
186931.55991548143,27,True,-100000,202,False
189434.85607138582,23,True,-100000.0,202,False
182708.74046123223,40,True,-100000,202,False
180624.64989481017,44,True,-100000,202,False
183453.86588578817,40,True,-100000,202,False
184708.9152994719,36,True,-100000.0,202,False
188194.1955333764,26,True,-100000.0,202,False
179721.21276824738,49,True,-100000,202,False
177658.66283553734,52,True,-100000,202,False
185163.96449314232,35,True,-100000.0,202,False
164461.96540394935,86,True,-100000,202,False
189361.4276218306,23,True,-100000,202,False
181281.53197822106,42,True,-100000.0,202,False
187044.72836536303,28,True,-100000,202,False
187848.00854403173,26,True,-100000.0,202,False
180415.76486688893,46,True,-100000.0,202,False
188127.6583287284,28,True,-100000,202,False
142665.86159016908,162,True,-100000,202,False
187956.20885843266,25,True,-100000,202,False
178104.50275612768,51,True,-100000.0,202,False
189625.4765346234,23,True,-100000,202,False
187186.16955386873,27,True,-100000.0,202,False
175550.86656736975,60,True,-100000.0,202,False
184048.7843180201,36,True,-100000.0,202,False
187970.12646078068,26,True,-100000,202,False
181509.16815211167,42,True,-100000.0,202,False
176102.1849389036,56,True,-100000.0,202,False
-92785.7743183706,169,False,-100000,202,False
181064.83557373149,43,True,-100000,202,False
184397.34633395218,38,True,-100000,202,False
-91123.44147217622,102,False,-100000.0,202,False
183279.58389623035,38,True,157996.69398222785,81,True
133388.1480390788,180,True,-100000.0,202,False
190431.54567837724,20,True,-100000,202,False
173835.98092109608,61,True,-100000.0,202,False
186302.24845674718,30,True,-100000,202,False
184984.06355283898,34,True,-100000,202,False
177268.71339954197,55,True,162592.6603524871,70,True
179839.8735659489,47,True,-100000.0,202,False
188516.7676517539,25,True,-100000.0,202,False
171533.87318179672,61,True,-100000.0,202,False
189303.95852692577,23,True,-100000,202,False
189001.00318977225,24,True,-100000,202,False
-94846.05403812122,103,False,-100000.0,202,False
190462.89561341068,21,True,-100000,202,False
192119.60446469716,17,True,-100000,202,False
182134.56550833324,40,True,-100000,202,False
154449.83857221235,119,True,-100000,202,False
187824.20585676483,27,True,-100000,202,False
177995.7861530056,55,True,-100000,202,False
135211.22691498353,145,True,-100000,202,False
173261.92772815784,63,True,-100000,202,False
182371.26761130255,44,True,-100000.0,202,False
187695.57001501467,27,True,-100000,202,False
192016.0,17,True,-100000,202,False
185978.3897707955,30,True,-100000,202,False
180521.47626217388,46,True,-100000.0,202,False
146425.99046718492,130,True,150426.08398988537,93,True
191678.6416273755,18,True,-100000,202,False
184203.34454357505,36,True,-100000.0,202,False
186885.45602673193,29,True,-100000,202,False
186444.30009957173,30,True,-100000,202,False
188920.86144311426,24,True,-100000.0,202,False
185898.4831444468,32,True,-100000,202,False
183499.17749080382,40,True,-100000,202,False
163836.76547496536,85,True,-100000.0,202,False
170903.46002350203,67,True,-100000,202,False
154372.6381070534,118,True,-100000,202,False
187662.09621487916,27,True,-100000,202,False
179957.97724230858,43,True,-100000,202,False
180981.74069685038,46,True,-100000,202,False
170235.33711358748,70,True,-100000.0,202,False
185840.54712602714,32,True,-100000.0,202,False
187450.83528286524,27,True,-100000,202,False
177354.93640149117,54,True,-100000,202,False
189453.50453207685,22,True,-100000,202,False
185480.49397490075,32,True,-100000,202,False
179959.74067802992,45,True,-100000,202,False
176730.2429047842,54,True,-100000,202,False
180684.68683079226,44,True,-100000,202,False
185416.88541055677,30,True,-100000.0,202,False
189137.63896356753,23,True,-100000,202,False
179423.77688113038,48,True,-100000.0,202,False
177371.1805743712,56,True,-100000.0,202,False
181453.9906864851,44,True,-100000,202,False
187502.96595028258,27,True,-100000,202,False
169416.3612839347,74,True,-100000,202,False
182935.450766662,39,True,-100000,202,False
186025.48648251698,30,True,-100000,202,False
182550.72378302919,39,True,-100000,202,False
170499.41190662855,69,True,-100000,202,False
176345.3418378682,54,True,-100000,202,False
185949.1234617653,34,True,-100000,202,False
187450.04093853018,27,True,-100000,202,False
187160.41912845615,28,True,-100000,202,False
186630.48484420005,29,True,-100000,202,False
184558.5027173489,34,True,-100000,202,False
185793.6399257412,31,True,-100000.0,202,False
182519.12597126243,37,True,-100000,202,False
186915.59590928408,30,True,-100000.0,202,False
185099.6442133001,30,True,-100000,202,False
168722.43969906037,72,True,-100000.0,202,False
186860.54329493197,27,True,-100000.0,202,False
186674.97100465925,30,True,-100000,202,False
179635.15125166383,47,True,-100000,202,False
188165.4069820411,25,True,-100000,202,False
177707.49190706972,49,True,-100000,202,False
189432.78701004575,23,True,-100000,202,False
186690.06932484097,29,True,-100000.0,202,False
189066.09141398015,24,True,-100000.0,202,False
180021.42232303775,43,True,-100000.0,202,False
182435.83080763393,42,True,-100000.0,202,False
187654.87981637378,28,True,-100000.0,202,False
186876.5280744171,30,True,-100000,202,False
189771.723266552,22,True,-100000,202,False
149397.94931526345,138,True,-100000,202,False
189554.81936417436,23,True,-100000.0,202,False
188362.5585215938,24,True,-100000,202,False
185005.17191086555,35,True,-100000.0,202,False
186317.71607649402,30,True,-100000.0,202,False
183034.75640783954,39,True,157259.87993953697,83,True
180901.08217886978,44,True,-100000.0,202,False
164802.4067011351,88,True,-100000,202,False
175978.71429802262,58,True,-100000.0,202,False
188690.37862052998,24,True,-100000,202,False
167153.3175032543,83,True,-100000,202,False
187582.25910733416,26,True,157996.69398222785,81,True
182010.34929636907,41,True,-100000,202,False
186157.8364078435,31,True,-100000.0,202,False
183967.8031788326,38,True,-100000.0,202,False
184712.76311557187,34,True,-100000.0,202,False
189331.7249094594,22,True,-100000,202,False
-96956.44932430192,169,False,-100000,202,False
188529.36628460186,26,True,-100000.0,202,False
182755.94284547435,39,True,148850.55460646696,97,True
182024.86557995167,41,True,-100000.0,202,False
182424.24529649538,42,True,-100000,202,False
113566.9470382805,197,True,-100000.0,202,False
188847.0223319741,25,True,156538.04398929497,85,True
189300.00152248205,23,True,-100000,202,False
162221.42632174573,88,True,-100000,202,False
189374.63295736047,24,True,-100000,202,False
186459.11909569026,30,True,-100000.0,202,False
-100000.0,202,False,-100000,202,False
183869.62326257693,37,True,-100000.0,202,False
184839.44054913483,33,True,-100000.0,202,False
182341.06430396196,40,True,-100000.0,202,False
169092.96208904724,73,True,-100000,202,False
137445.43161468123,155,True,-100000,202,False
-101971.29951200695,133,False,-100000,202,False
144396.19066989562,126,True,-100000,202,False
174569.69211269938,61,True,-100000.0,202,False
130366.56178909738,165,True,-100000,202,False
181801.90596989298,40,True,-100000,202,False
182116.19968307303,43,True,-100000,202,False
186635.07651417435,30,True,-100000,202,False
188231.67085537795,26,True,-100000.0,202,False
182155.97840799877,42,True,-100000,202,False
187605.83120287952,28,True,-100000.0,202,False
189552.60912028418,24,True,-100000,202,False
189587.78992758386,23,True,-100000.0,202,False
191315.0,18,True,-100000,202,False
187548.8059528036,28,True,-100000,202,False
183513.07743533645,38,True,-100000,202,False
-91779.48492029132,156,False,-100000.0,202,False
185632.92772974286,33,True,-100000,202,False
183709.29248371357,36,True,-100000.0,202,False
178542.59465347693,49,True,-100000.0,202,False
172140.03754101085,68,True,-100000.0,202,False
186875.50370201873,28,True,-100000,202,False
185832.66513582453,30,True,-100000.0,202,False
182279.03918222597,39,True,-100000,202,False
187580.26387728038,27,True,-100000,202,False
188226.32750372248,27,True,-100000,202,False
185427.97812694806,31,True,-100000.0,202,False
179296.94781937503,48,True,-100000.0,202,False
186525.81087680638,30,True,-100000,202,False
186928.2275035544,29,True,-100000,202,False
182259.14614626957,38,True,-100000.0,202,False
186808.3154183081,30,True,-100000.0,202,False
187099.05741205672,29,True,-100000.0,202,False
150119.50512608673,131,True,-100000.0,202,False
181042.2628277706,44,True,-100000,202,False
187425.09251976557,28,True,-100000,202,False
189530.1064489158,23,True,-100000.0,202,False
182536.06972372948,40,True,-100000,202,False
189231.73217194332,23,True,-100000,202,False
185376.93381448486,32,True,-100000,202,False
188129.05419227926,27,True,-100000.0,202,False
176245.0357961196,56,True,148850.55460646696,97,True
187227.5208922581,26,True,-100000.0,202,False
-88618.62947313691,168,False,149620.75699049997,95,True
181222.62230153015,44,True,-100000,202,False
148317.6668863447,150,True,-100000,202,False
184740.26637680113,34,True,-100000,202,False
187305.3277058084,29,True,-100000,202,False
184829.45162239784,37,True,-100000.0,202,False
140047.91905832387,130,True,-100000,202,False
187619.63371360023,28,True,-100000,202,False
188069.8087108259,26,True,-100000,202,False
185704.02624505275,31,True,-100000,202,False
184482.88887557693,34,True,-100000.0,202,False
187248.69736368262,27,True,-100000.0,202,False
190587.46923225437,20,True,-100000.0,202,False
190216.31187360018,21,True,138856.11788780338,115,True
162162.77827709698,97,True,-100000.0,202,False
169731.0451555096,76,True,-100000,202,False
188796.4738698801,24,True,-100000,202,False
175594.95499869235,56,True,157996.69398222785,81,True
174750.23657695157,60,True,-100000,202,False
184699.90679803246,32,True,-100000,202,False
180523.25677118453,45,True,-100000,202,False
189110.942357886,24,True,157996.69398222785,81,True
184648.57591701494,35,True,-100000,202,False
186583.43700375519,28,True,-100000,202,False
121416.07238073193,171,True,-100000.0,202,False
180851.27558741966,47,True,-100000,202,False
168709.66208811267,76,True,-100000,202,False
184269.75945378043,38,True,-100000.0,202,False
184870.8948908212,34,True,148093.42291424068,99,True
184314.20833755418,38,True,-100000,202,False
191814.0,17,True,-100000,202,False
163737.86829542523,87,True,-100000,202,False
174671.5428258319,64,True,-100000,202,False
184110.81829699044,34,True,-100000,202,False
185755.5559695576,33,True,-100000,202,False
172281.65955477618,65,True,150426.08398988537,93,True
182015.6810477917,43,True,-100000,202,False
184561.54181820314,34,True,-100000,202,False
182393.40082463445,37,True,-100000,202,False
157412.46672284004,92,True,-100000,202,False
176048.35078542397,59,True,-100000,202,False
190408.7790113947,21,True,-100000,202,False
-100000.0,202,False,-100000.0,202,False
187435.06882516106,28,True,-100000,202,False
185141.03916520032,33,True,-100000,202,False
181488.95783905993,42,True,148850.55460646696,97,True
172186.48287291612,70,True,-100000,202,False
180518.6422614762,46,True,-100000,202,False
188493.1332260395,23,True,-100000.0,202,False
-89324.44411639967,119,False,-100000.0,202,False
185564.55118621024,30,True,-100000.0,202,False
124206.40240432366,160,True,-100000,202,False
186858.26154468625,30,True,-100000,202,False
185753.46635080225,32,True,148850.55460646696,97,True
187926.43766834243,28,True,-100000,202,False
184915.90361608905,32,True,-100000,202,False
171512.3673041332,66,True,-100000,202,False
146703.99110000642,132,True,-100000,202,False
-88914.0486152882,129,False,-100000.0,202,False
128094.89895682718,157,True,149620.75699049997,95,True
189506.99179947603,23,True,-100000,202,False
188213.1752177947,25,True,-100000,202,False
182320.64889953716,41,True,-100000,202,False
186848.15024825453,30,True,-100000.0,202,False
184041.81224606233,36,True,-100000.0,202,False
188603.91312803744,24,True,-100000,202,False
190679.25698440828,20,True,-100000,202,False
182891.6172688838,36,True,149620.75699049997,95,True
185507.22067289415,34,True,-100000,202,False
178823.18399772537,45,True,-100000,202,False
178697.15963246455,50,True,-100000.0,202,False
185246.56168405048,34,True,-100000.0,202,False
183745.62119552298,36,True,-100000.0,202,False
186652.32857396643,30,True,-100000,202,False
191104.70003607566,20,True,-100000.0,202,False
181842.2895928121,38,True,-100000.0,202,False
163996.09737021188,83,True,-100000,202,False
176407.34675796758,58,True,-100000.0,202,False
184990.98252631768,33,True,-100000.0,202,False
186165.1141696147,31,True,-100000,202,False
188462.3077077417,25,True,-100000.0,202,False
-91707.91374095602,93,False,-100000.0,202,False
170081.42201623085,68,True,-100000,202,False
188389.24973285574,25,True,-100000,202,False
186450.36122024368,30,True,-100000.0,202,False
192515.0,16,True,-100000,202,False
190730.79644126017,20,True,-100000,202,False
188795.37259379064,24,True,-100000,202,False
173401.70752410073,66,True,-100000,202,False
129452.35218579127,178,True,-100000,202,False
184965.968684278,33,True,-100000,202,False
184502.78611019245,33,True,-100000,202,False
182369.97013565118,41,True,-100000.0,202,False
172925.2556687309,65,True,-100000,202,False
187494.66117264188,29,True,-100000.0,202,False
165860.1427529722,85,True,-100000.0,202,False
152748.59260410367,114,True,-100000,202,False
191622.0547342279,18,True,-100000,202,False
190810.75689428876,20,True,-100000,202,False
188409.37411643963,26,True,-100000,202,False
186120.6277239944,31,True,-100000.0,202,False
189319.0,22,True,-100000,202,False
185830.98524339992,31,True,-100000.0,202,False
188079.79645424712,27,True,-100000,202,False
169801.34111009855,73,True,-100000.0,202,False
181719.0199252261,41,True,-100000,202,False
184299.06272675272,36,True,156538.04398929497,85,True
190418.0,20,True,-100000,202,False
164362.79657238786,90,True,-100000.0,202,False
188109.75920343847,26,True,-100000.0,202,False
182539.72267463428,41,True,-100000,202,False
170170.33028021987,67,True,-100000,202,False
176162.18709554052,55,True,-100000.0,202,False
123748.51987757324,156,True,-100000.0,202,False
156983.80785832473,110,True,-100000,202,False
157227.35455880812,101,True,-100000,202,False
188052.4303140915,27,True,-100000.0,202,False
182362.96022526463,44,True,-100000.0,202,False
182484.23779999698,42,True,-100000.0,202,False
186946.78911232186,30,True,-100000,202,False
-91173.46850482406,150,False,-100000.0,202,False
190728.18695089934,20,True,-100000,202,False
-95189.26349446624,123,False,-100000,202,False
177495.24085043033,54,True,-100000,202,False
177399.43544030612,50,True,-100000.0,202,False
182091.09234574036,40,True,-100000,202,False
174372.1572852644,64,True,149620.75699049997,95,True
138320.36755961154,164,True,-100000.0,202,False
188752.89144753088,25,True,-100000,202,False
190346.1654188642,21,True,-100000,202,False
179091.23775648265,44,True,-100000,202,False
182738.6377801816,38,True,-100000,202,False
178098.2355670071,51,True,-100000,202,False
184832.27210625145,36,True,-100000,202,False
184178.06902372921,38,True,-100000,202,False
139578.2545185228,138,True,-100000,202,False
185684.15935890804,32,True,-100000,202,False
186668.12174778112,30,True,-100000.0,202,False
185200.4585910206,35,True,-100000,202,False
153861.49034030578,110,True,139513.56108660123,113,True
182720.34912509972,42,True,-100000,202,False
186109.16868040673,30,True,158773.75836084274,79,True
186575.884530538,30,True,-100000.0,202,False
180265.34372218387,46,True,-100000,202,False
183718.51330901688,36,True,-100000.0,202,False
187974.79749276116,26,True,-100000,202,False
179197.5912121863,46,True,-100000,202,False
178583.48418322817,51,True,-100000.0,202,False
187813.9119286028,27,True,-100000,202,False
180675.2699980664,46,True,-100000,202,False
187365.3594734024,27,True,139513.56108660123,113,True
190715.0,19,True,-100000,202,False
190917.0,19,True,-100000,202,False
176424.44510280812,56,True,-100000,202,False
148353.90497144483,134,True,-100000.0,202,False
191416.0,18,True,156538.04398929497,85,True
187350.80651109916,28,True,-100000.0,202,False
185081.71193275126,32,True,-100000,202,False
185027.51578375723,34,True,-100000,202,False
176795.8353004416,48,True,-100000,202,False
185244.01380242856,33,True,157259.87993953697,83,True
168782.6510886309,79,True,-100000.0,202,False
-100000.0,202,False,-100000,202,False
146585.93097401355,122,True,-100000.0,202,False
179769.77902386602,49,True,-100000.0,202,False
168899.1075003265,71,True,-100000,202,False
188271.95661953266,26,True,-100000.0,202,False
185323.06717191162,33,True,-100000,202,False
180222.27533871707,45,True,-100000,202,False
184799.44401875354,35,True,-100000,202,False
184536.11262376967,36,True,-100000.0,202,False
189058.90243555495,24,True,-100000,202,False
189027.57677950742,23,True,-100000.0,202,False
174537.2620995693,56,True,157996.69398222785,81,True
188094.16028614674,24,True,-100000,202,False
188477.0234557301,26,True,-100000,202,False
144087.01212494398,155,True,-100000,202,False
169630.87762958359,76,True,-100000,202,False
181874.13187871577,43,True,-100000,202,False
187020.0,26,True,-100000,202,False
180270.655381666,43,True,-100000,202,False
180013.54751222575,47,True,-100000.0,202,False
150842.348876151,124,True,-100000,202,False
183544.16579047384,41,True,-100000.0,202,False
173640.07782155243,63,True,156538.04398929497,85,True
178589.42651367304,50,True,149620.75699049997,95,True
184947.68541679514,34,True,156538.04398929497,85,True
187673.19044845423,26,True,-100000,202,False
184018.33036102925,34,True,-100000,202,False
186717.05126093552,31,True,-100000,202,False
183252.34273943616,39,True,-100000.0,202,False
183206.58385863467,38,True,-100000,202,False
184193.74714543743,39,True,-100000,202,False
176169.61091052668,59,True,-100000,202,False
187989.96592275947,26,True,-100000,202,False
185243.90487656393,31,True,-100000,202,False
-89733.88539842679,139,False,-100000,202,False
177411.67263172576,53,True,-100000,202,False
182721.2089822123,39,True,-100000.0,202,False
189863.3511013464,23,True,-100000,202,False
-100000.0,202,False,-100000,202,False
191166.2744780578,19,True,-100000.0,202,False
189692.31015857394,24,True,-100000.0,202,False
189801.91116133062,22,True,-100000.0,202,False
187057.97548046065,29,True,-100000,202,False
154240.63683516503,116,True,-100000,202,False
189156.48300070275,24,True,-100000.0,202,False
172059.9659808734,69,True,-100000,202,False
185310.11041819295,32,True,-100000.0,202,False
186131.5457200257,32,True,-100000,202,False
188541.40798440718,25,True,-100000,202,False
187508.8235507147,26,True,-100000.0,202,False
188272.0565340196,27,True,-100000,202,False
188508.87002566378,25,True,-100000.0,202,False
146275.17281495142,138,True,-100000.0,202,False
191659.63291624762,18,True,-100000,202,False
185896.51704685637,31,True,-100000,202,False
149882.60191639798,118,True,-100000,202,False
-93127.6566917357,98,False,-100000,202,False
181028.86686126646,43,True,148850.55460646696,97,True
175643.54873565235,59,True,-100000.0,202,False
182771.38010659956,41,True,-100000,202,False
185335.3288270339,33,True,-100000,202,False
186156.6744774616,32,True,-100000,202,False
129837.46794330882,182,True,-100000.0,202,False
179948.39456607742,43,True,157996.69398222785,81,True
180488.571105744,46,True,-100000,202,False
152127.6690228366,134,True,-100000,202,False
175329.96722634212,58,True,156538.04398929497,85,True
181491.80226865166,45,True,-100000,202,False
178706.12477883714,52,True,-100000,202,False
179576.97693097172,47,True,-100000,202,False
185646.4342114679,33,True,-100000,202,False
154468.70793815935,115,True,-100000.0,202,False
177824.07686279152,54,True,-100000.0,202,False
190605.71835792568,21,True,157259.87993953697,83,True
-96442.27853770777,73,False,-100000,202,False
179470.65167718224,45,True,-100000,202,False
183727.0597000124,36,True,-100000,202,False
186107.1301718062,31,True,-100000,202,False
-94060.2332504988,198,False,-100000,202,False
180230.8482651227,44,True,-100000.0,202,False
186299.80286396024,31,True,-100000,202,False
180595.1430040715,47,True,-100000,202,False
158565.35260209852,91,True,-100000,202,False
187546.3806553673,30,True,-100000,202,False
190690.1742555924,20,True,-100000,202,False
137992.71917746737,175,True,-100000,202,False
186018.21845000063,32,True,-100000.0,202,False
176857.51156075308,51,True,-100000,202,False
170855.91445210023,67,True,-100000,202,False
-94295.82279005044,107,False,-100000.0,202,False
184185.4557616948,37,True,-100000,202,False
184286.08210228666,35,True,-100000,202,False
191779.34985915324,18,True,-100000.0,202,False
142480.13472797856,159,True,-100000.0,202,False
188054.8800696043,28,True,157259.87993953697,83,True
179367.16299962258,48,True,-100000,202,False
190152.0560062472,21,True,-100000,202,False
191436.31877683438,19,True,-100000,202,False
175172.72450395377,58,True,-100000.0,202,False
-100000.0,202,False,-100000,202,False
180684.93741835744,42,True,-100000,202,False
188841.26061039302,24,True,-100000,202,False
181489.5781963509,42,True,157259.87993953697,83,True
184600.89063019777,35,True,-100000,202,False
131998.60435999458,174,True,-100000.0,202,False
178907.8288998638,50,True,-100000,202,False
190192.83726783146,22,True,-100000,202,False
180095.8685870873,46,True,-100000.0,202,False
185796.13029037465,32,True,-100000.0,202,False
182654.33290493462,40,True,-100000,202,False
183920.14296658742,36,True,-100000,202,False
171310.62897612734,68,True,-100000.0,202,False
183514.53473092915,40,True,-100000,202,False
158304.70704631193,106,True,-100000,202,False
187358.07525332752,29,True,-100000,202,False
180714.5093568124,46,True,-100000,202,False
180830.02807200365,46,True,-100000,202,False
187704.3070121797,27,True,-100000,202,False
182235.57571847868,38,True,-100000.0,202,False
185366.72642741696,32,True,-100000,202,False
185808.803246521,32,True,-100000,202,False
191164.4155764264,20,True,-100000,202,False
185819.76008981818,32,True,-100000,202,False
179030.73692413492,46,True,-100000,202,False
178396.89469290324,45,True,-100000,202,False
186742.8514364133,32,True,-100000.0,202,False
183552.42356377371,37,True,-100000.0,202,False
128979.85751858684,155,True,-100000,202,False
180977.2203569589,43,True,-100000.0,202,False
171131.75534170942,70,True,-100000.0,202,False
182361.88695251467,41,True,-100000,202,False
178849.03719491416,48,True,-100000,202,False
152992.9733438198,111,True,-100000,202,False
180901.1009593415,43,True,-100000.0,202,False
185672.81053571237,32,True,-100000,202,False
166077.93004122563,82,True,-100000,202,False
189181.6665766856,25,True,-100000.0,202,False
164575.47964226693,89,True,-100000,202,False
190022.2826218155,21,True,-100000.0,202,False
187463.84557710416,26,True,-100000.0,202,False
186926.24476147108,29,True,-100000.0,202,False
188567.34707978883,24,True,-100000.0,202,False
176928.20070489598,53,True,-100000,202,False
186056.02527127037,31,True,-100000.0,202,False
188514.1854947539,25,True,-100000,202,False
183080.84825071305,40,True,-100000,202,False
188040.2632087837,26,True,-100000.0,202,False
181380.1925290583,40,True,-100000,202,False
153224.37494621795,110,True,-100000,202,False
184977.39288284854,35,True,-100000,202,False
163909.61882672043,90,True,-100000.0,202,False
190195.8875720264,21,True,-100000,202,False
186825.99947096963,29,True,-100000.0,202,False
176350.47093569598,53,True,-100000.0,202,False
183994.0675324637,35,True,-100000,202,False
189326.9309497138,23,True,-100000,202,False
169600.71348134347,74,True,148850.55460646696,97,True
189075.6942183137,24,True,-100000,202,False
188840.77146942142,24,True,-100000,202,False
186672.99814668827,31,True,-100000.0,202,False
123055.80275964734,194,True,-100000,202,False
190086.20975282392,21,True,-100000,202,False
186886.4530221631,28,True,-100000,202,False
-100000.0,202,False,-100000,202,False
182439.09837695127,40,True,-100000.0,202,False
185760.13872940413,31,True,-100000.0,202,False
189722.90260452262,23,True,-100000,202,False
177682.23467563922,53,True,-100000,202,False
184330.21468442839,35,True,-100000,202,False
185737.82037676006,33,True,-100000,202,False
167329.2928309472,80,True,-100000.0,202,False
189239.64498258723,23,True,-100000,202,False
173460.9666488754,64,True,148850.55460646696,97,True
182169.17174007665,42,True,-100000,202,False
166278.9080083888,83,True,-100000.0,202,False
186175.40722517428,31,True,-100000.0,202,False
160899.03401952237,94,True,-100000.0,202,False
182919.23083576717,39,True,-100000,202,False
-95229.00081179857,117,False,-100000,202,False
168062.41321181686,77,True,-100000,202,False
183594.44958295047,38,True,-100000,202,False
