episode,actions,rewards
636,45,-100360.0
637,50,-100557.0
638,75,-100532.0
639,4,-100098.0
640,58,-100549.0
641,6,-100197.0
642,6,-100096.0
643,68,-100609.78394966965
644,30,-100577.0
645,39,-100568.0
646,4,-100098.0
647,2,-100100.0
648,50,-100450.88201741777
649,3,-99998.0
650,1,-100000.0
651,3,-99998.0
652,74,-101139.0
653,62,-100848.0
654,36,-100369.0
655,42,-100666.0
656,35,-100168.0
657,4,-100199.0
658,7,-99994.0
659,5,-100097.0
660,44,-100462.0
661,3,-100099.0
662,48,-100963.0
663,73,-100567.84434053919
664,3,-100099.0
665,12,-100090.0
666,59,-100346.0
667,36,-100369.0
668,69,-99782.57566752686
669,1,-100000.0
670,1,-100000.0
671,42,-100464.0
672,93,-101289.79537744306
673,7,-100095.0
674,1,-100000.0
675,4,-99997.0
676,25,-99976.0
677,1,-100000.0
678,44,-100563.0
679,41,-100364.0
680,42,-100565.0
681,1,-100000.0
682,33,-100473.0
683,58,-101054.0
684,3,-100200.0
685,54,-100173.9801306224
686,1,-100000.0
687,32,-100171.0
688,45,-100562.0
689,44,-100866.0
690,1,-100000.0
691,1,-100000.0
692,46,-100258.0
693,3,-99998.0
694,6,-99995.0
695,1,-100000.0
696,56,-100549.92075190462
697,4,-100098.0
698,1,-100000.0
699,2,-100100.0
700,1,-100000.0
701,52,-100451.66719879307
702,42,-100406.6459297558
703,10,-100193.0
704,4,-99997.0
705,46,-100662.0
706,3,-100099.0
707,4,-99997.0
708,5,-99996.0
709,10,-100092.0
710,3,-100099.0
711,21,-100384.0
712,7,-100095.0
713,7,-100297.0
714,2,-99999.0
715,22,-100383.0
716,3,-100099.0
717,11,-100091.0
718,4,-100098.0
719,40,-100870.0
720,2,-99999.0
721,1,-100000.0
722,27,-100075.0
723,2,-99999.0
724,1,-100000.0
725,6,-100096.0
726,45,-100562.0
727,1,-100000.0
728,4,-100098.0
729,29,185624.17685083745
730,1,-100000.0
731,5,-99996.0
732,49,-100356.0
733,37,-100570.0
734,1,-100000.0
735,66,-100938.90350199786
736,39,-100467.0
737,1,-100000.0
738,36,-100369.0
739,8,-100296.0
740,5,-100097.0
741,59,-101053.0
742,51,-100859.0
743,4,-100098.0
744,40,-100163.0
745,1,-100000.0
746,3,-100099.0
747,4,-100098.0
748,30,-100375.0
749,6,-100096.0
750,1,-100000.0
751,1,-100000.0
752,52,-100454.0
753,2,-100100.0
754,53,-100958.0
755,57,-100651.34467834343
756,3,-99998.0
757,1,-100000.0
758,45,-100247.74089691509
759,36,-100369.0
760,4,-100199.0
761,37,-100267.0
762,1,-100000.0
763,115,-102310.0
764,1,-100000.0
765,2,-100100.0
766,7,-100196.0
767,67,-101651.0
768,18,-100387.0
769,93,-102130.0
770,1,-100000.0
771,39,-100568.0
772,49,-100861.0
773,1,-100000.0
774,46,-100293.1968274962
775,2,-99999.0
776,39,-100164.0
777,3,-100099.0
778,2,-100100.0
779,42,-100767.0
780,4,-100199.0
781,2,-99999.0
782,62,-100545.0
783,32,-99969.0
784,49,-100356.0
785,1,-100000.0
786,3,-100099.0
787,94,-101158.98328575968
788,64,-101149.0
789,33,-100372.0
790,1,-100000.0
791,39,-100467.0
792,71,-100557.25714003996
793,4,-100199.0
794,1,-100000.0
795,25,-99976.0
796,69,-100522.66599879763
797,1,-100000.0
798,53,-100010.60719453849
799,49,-101164.0
800,1,-100000.0
