episode,actions,rewards
554,4,-199998.0
555,8,-200095.0
556,4,-200099.0
557,4,-199998.0
558,4,-199998.0
559,4,-400000.0
560,4,-299999.0
561,4,-100199.0
562,24,-300585.0
563,8,-200095.0
564,4,-100098.0
565,4,-100098.0
566,8,-299995.0
567,4,-199998.0
568,4,-99997.0
569,4,-99997.0
570,4,-199998.0
571,4,-99997.0
572,4,-299999.0
573,4,-299999.0
574,4,-99997.0
575,4,-99997.0
576,4,-199998.0
577,4,-200099.0
578,4,-199998.0
579,4,-300100.0
580,4,-300100.0
581,4,-400000.0
582,4,-199998.0
583,4,-199998.0
584,4,-199998.0
585,4,-199998.0
586,8,-100195.0
587,4,-200099.0
588,8,-100094.0
589,12,-100090.0
590,4,-99997.0
591,4,-199998.0
592,4,-199998.0
593,4,-199998.0
594,4,-199998.0
595,4,-299999.0
596,4,-199998.0
597,4,-300100.0
598,4,-400000.0
599,4,-199998.0
600,4,-299999.0
601,12,-100292.0
602,4,-100098.0
603,4,-200099.0
604,16,-200491.0
605,4,-199998.0
606,4,-299999.0
607,4,-299999.0
608,4,-199998.0
609,4,-199998.0
610,4,-99997.0
611,4,-99997.0
612,4,-99997.0
613,4,-400000.0
614,4,-99997.0
615,4,-299999.0
616,4,-199998.0
617,4,-299999.0
618,4,-300100.0
619,4,-199998.0
620,4,-299999.0
621,4,-300100.0
622,4,-299999.0
623,4,-299999.0
624,4,-300100.0
625,4,-299999.0
626,4,-299999.0
627,20,-100385.0
628,4,-299999.0
629,4,-199998.0
630,4,-199998.0
631,4,-299999.0
632,4,-299999.0
633,4,-299999.0
634,4,-99997.0
635,4,-99997.0
636,4,-299999.0
637,4,-199998.0
638,4,-300100.0
639,4,-299999.0
640,4,-199998.0
641,4,-299999.0
642,4,-100098.0
643,4,-300100.0
644,4,-100098.0
645,4,-199998.0
646,4,-99997.0
647,4,-299999.0
648,4,-99997.0
649,8,-99993.0
650,4,-199998.0
651,4,-200099.0
652,4,-100098.0
653,4,-299999.0
654,4,-99997.0
655,4,-100098.0
656,4,-299999.0
657,4,-99997.0
658,4,-199998.0
659,4,-299999.0
660,4,-299999.0
661,4,-99997.0
662,8,-200297.0
663,4,-99997.0
664,4,-299999.0
665,8,-100094.0
666,4,-199998.0
667,4,-99997.0
668,4,-200099.0
669,4,-100098.0
670,4,-100199.0
671,4,-299999.0
672,4,-200200.0
673,4,-199998.0
674,4,-199998.0
675,4,-200099.0
676,4,-300100.0
677,4,-200200.0
678,4,-199998.0
679,4,-200099.0
680,4,-299999.0
681,4,-99997.0
682,4,-400000.0
683,4,-400000.0
684,8,-399996.0
685,4,-199998.0
686,8,-200095.0
687,4,-99997.0
688,4,-199998.0
689,4,-299999.0
690,4,-299999.0
691,4,-100098.0
692,4,-299999.0
693,4,-199998.0
694,4,-200099.0
695,4,-200099.0
696,4,-299999.0
697,4,-199998.0
698,4,-299999.0
699,4,-99997.0
700,4,-100098.0
701,4,-100098.0
702,4,-100098.0
703,4,-299999.0
704,4,-400000.0
705,4,-199998.0
706,4,-300100.0
707,4,-299999.0
708,4,-199998.0
709,4,-199998.0
710,4,-199998.0
711,4,-199998.0
712,4,-200099.0
713,4,-400000.0
714,4,-400000.0
715,4,-199998.0
716,4,-299999.0
717,4,-299999.0
718,4,-200200.0
719,8,-200196.0
720,4,-199998.0
721,4,-300100.0
722,4,-99997.0
723,4,-99997.0
724,4,-200099.0
725,4,-299999.0
726,4,-99997.0
727,4,-299999.0
728,4,-199998.0
729,4,-299999.0
730,4,-299999.0
731,4,-299999.0
732,4,-400000.0
733,4,-199998.0
734,4,-199998.0
735,4,-299999.0
736,4,-299999.0
737,4,-199998.0
738,4,-199998.0
739,4,-299999.0
740,4,-99997.0
741,4,-200099.0
742,4,-100098.0
743,4,-199998.0
744,4,-199998.0
745,4,-99997.0
746,4,-299999.0
747,4,-200099.0
748,4,-199998.0
749,4,-300100.0
750,4,-199998.0
751,4,-200099.0
752,4,-299999.0
753,4,-299999.0
754,4,-199998.0
755,4,-100098.0
756,4,-299999.0
757,4,-299999.0
758,4,-200099.0
759,4,-200200.0
760,8,-99993.0
761,4,-200099.0
762,4,-99997.0
763,4,-199998.0
764,4,-100098.0
765,4,-200099.0
766,4,-299999.0
767,4,-199998.0
768,4,-199998.0
769,4,-99997.0
770,4,-400000.0
771,4,-100199.0
772,4,-200099.0
773,4,-300100.0
774,4,-199998.0
775,4,-299999.0
776,4,-100098.0
777,4,-199998.0
778,4,-299999.0
779,4,-299999.0
780,4,-299999.0
781,4,-299999.0
782,4,-200099.0
783,4,-199998.0
784,4,-199998.0
785,4,-299999.0
786,4,-199998.0
787,4,-299999.0
788,4,-200099.0
789,4,-100098.0
790,4,-400000.0
791,4,-299999.0
792,4,-199998.0
793,4,-300100.0
794,4,-199998.0
795,4,-199998.0
796,4,-199998.0
797,4,-99997.0
798,4,-100098.0
799,4,-99997.0
800,4,-200099.0
801,4,-199998.0
802,8,-100094.0
803,4,-299999.0
804,4,-100098.0
805,4,-199998.0
806,12,-99989.0
807,4,-199998.0
808,4,-200200.0
809,12,-100191.0
810,4,-199998.0
811,4,-199998.0
812,4,-299999.0
813,4,-299999.0
814,4,-199998.0
815,4,-299999.0
816,4,-99997.0
817,4,-199998.0
818,4,-99997.0
819,4,-299999.0
820,4,-199998.0
821,4,-99997.0
822,4,-200099.0
823,4,-199998.0
824,4,-299999.0
825,4,-100098.0
826,4,-199998.0
827,4,-100098.0
828,4,-199998.0
829,4,-200099.0
830,4,-199998.0
831,4,-199998.0
832,4,-299999.0
833,4,-200099.0
834,4,-200099.0
835,4,-299999.0
836,4,-299999.0
837,4,-300100.0
838,4,-299999.0
839,4,-200099.0
840,4,-199998.0
841,8,-299995.0
842,4,-299999.0
843,4,-299999.0
844,4,-99997.0
845,4,-299999.0
846,4,-200099.0
847,4,-400000.0
848,4,-100098.0
849,4,-99997.0
850,4,-299999.0
851,4,-199998.0
852,4,-99997.0
853,4,-299999.0
854,4,-199998.0
855,4,-199998.0
856,4,-199998.0
857,4,-100098.0
858,4,-199998.0
859,4,-400000.0
860,8,-199994.0
861,4,-99997.0
862,4,-99997.0
863,4,-199998.0
864,12,-99989.0
865,4,-99997.0
866,4,-199998.0
867,4,-199998.0
868,4,-199998.0
869,4,-299999.0
870,4,-199998.0
871,4,-200099.0
872,4,-99997.0
873,4,-100300.0
874,4,-99997.0
875,4,-299999.0
876,4,-199998.0
877,4,-99997.0
878,4,-100098.0
879,4,-99997.0
880,4,-199998.0
881,4,-200099.0
882,4,-99997.0
883,4,-199998.0
884,4,-99997.0
885,4,-200099.0
886,4,-199998.0
887,4,-199998.0
888,4,-199998.0
889,4,-99997.0
890,4,-199998.0
891,4,-400000.0
892,4,-299999.0
893,4,-199998.0
894,4,-200099.0
895,4,-400000.0
896,4,-99997.0
897,4,-99997.0
898,4,-400000.0
899,4,-99997.0
900,4,-299999.0
901,4,-299999.0
902,4,-299999.0
903,4,-199998.0
904,4,-300100.0
905,4,-99997.0
906,4,-199998.0
907,4,-199998.0
908,4,-199998.0
909,4,-99997.0
910,4,-200099.0
911,4,-99997.0
912,4,-299999.0
913,4,-200099.0
914,4,-199998.0
915,4,-200099.0
916,4,-299999.0
917,4,-299999.0
918,4,-400000.0
919,4,-400000.0
920,4,-99997.0
921,12,-200192.0
922,4,-200200.0
923,4,-299999.0
924,4,-200099.0
925,4,-300100.0
926,4,-99997.0
927,4,-199998.0
928,8,-200095.0
929,4,-299999.0
930,4,-400000.0
931,4,-99997.0
932,4,-99997.0
933,4,-400000.0
934,4,-300100.0
935,4,-99997.0
